t_us,adc
290974000,0
290976000,0
290978000,0
290980000,0
290982000,0
290984001,0
290986000,0
290988000,0
290990000,0
290992000,0
290994000,0
290996000,0
290998000,0
291000000,0
291002000,0
291004000,0
291006000,0
291008001,0
291010001,0
291012000,0
291014000,0
291016000,0
291018000,0
291020000,0
291022000,0
291024000,0
291026000,0
291028000,0
291030000,0
291032001,0
291034001,0
291036001,0
291038001,0
291040001,0
291042001,0
291044000,0
291046000,0
291048000,0
291050000,0
291052000,0
291054000,0
291056000,0
291058000,0
291060000,0
291062000,0
291064000,0
291066000,0
291068000,0
291070000,0
291072001,0
291074001,0
291076001,0
291078001,0
291080000,0
291082000,0
291084000,0
291086000,0
291088000,0
291090000,0
291092000,0
291094000,0
291096001,0
291098000,0
291100001,0
291102001,0
291104000,0
291106001,0
291108001,0
291110000,0
291112000,0
291114000,0
291116000,0
291118000,0
291120000,0
291122000,0
291124001,0
291126001,0
291128001,0
291130001,0
291132001,0
291134001,0
291136001,0
291138001,0
291140001,0
291142001,0
291144000,0
291146000,0
291148000,0
291150000,0
291152001,0
291154000,0
291156000,0
291158000,0
291160000,0
291162000,0
291164000,0
291166000,0
291168000,0
291170000,0
291172000,0
291174000,0
291176000,0
291178000,0
291180000,0
291182000,0
291184000,0
291186000,0
291188000,0
291190001,0
291192000,0
291194000,0
291196000,0
291198000,0
291200000,0
291202000,0
291204000,0
291206000,0
291208000,0
291210000,0
291212000,0
291214001,0
291216001,0
291218001,0
291220001,0
291222001,0
291224000,0
291226000,0
291228000,0
291230000,0
291232000,0
291234000,0
291236000,0
291238001,0
291240000,0
291242000,0
291244000,0
291246000,0
291248001,0
291250000,0
291252000,0
291254000,0
291256000,0
291258000,0
291260000,0
291262000,0
291264000,0
291266000,0
291268000,0
291270000,0
291272000,0
291274000,0
291276001,0
291278001,0
291280000,0
291282000,0
291284000,0
291286000,0
291288000,0
291290000,0
291292000,0
291294000,0
291296001,0
291298001,0
291300001,0
291302000,0
291304000,0
291306000,0
291308000,0
291310000,0
291312000,0
291314000,0
291316000,0
291318000,0
291320000,0
291322000,0
291324000,0
291326000,0
291328000,0
291330000,0
291332000,0
291334001,0
291336001,0
291338001,0
291340001,0
291342001,0
291344001,0
291346001,0
291348000,0
291350000,0
291352000,0
291354000,0
291356000,0
291358000,0
291360000,0
291362001,0
291364001,0
291366000,0
291368001,0
291370001,0
291372001,0
291374001,0
291376000,0
291378000,0
291380000,0
291382000,0
291384001,0
291386001,0
291388001,0
291390001,0
291392000,0
291394000,0
291396000,0
291398000,0
291400000,0
291402000,0
291404000,0
291406000,0
291408001,0
291410000,0
291412000,0
291414000,0
291416000,0
291418000,0
291420000,0
291422001,0
291424001,0
291426001,0
291428000,0
291430000,0
291432000,0
291434000,0
291436000,0
291438000,0
291440000,0
291442000,0
291444000,0
291446001,0
291448001,0
291450001,0
291452000,0
291454001,0
291456000,0
291458001,0
291460001,0
291462000,0
291464001,0
291466001,0
291468001,0
291470001,0
291472000,0
291474001,0
291476001,0
291478000,0
291480000,0
291482001,0
291484001,0
291486001,0
291488001,0
291490001,0
291492001,0
291494000,0
291496000,0
291498000,0
291500001,0
291502001,0
291504000,0
291506001,0
291508000,0
291510000,0
291512000,0
291514000,0
291516000,0
291518000,0
291520000,0
291522000,0
291524000,0
291526000,0
291528000,0
291530001,0
291532001,0
291534001,0
291536001,0
291538001,0
291540000,0
291542001,0
291544000,0
291546000,0
291548000,0
291550001,0
291552001,0
291554001,0
291556000,0
291558000,0
291560000,0
291562000,0
291564000,0
291566000,0
291568000,0
291570000,0
291572000,0
291574000,0
291576000,0
291578000,0
291580000,0
291582000,0
291584000,0
291586000,0
291588000,0
291590000,0
291592001,0
291594000,0
291596001,0
291598001,0
291600001,0
291602001,0
291604000,0
291606000,0
291608000,0
291610001,0
291612000,0
291614000,0
291616000,0
291618000,0
291620000,0
291622000,0
291624000,0
291626000,0
291628000,0
291630001,0
291632001,0
291634000,0
291636000,0
291638000,0
291640000,0
291642000,0
291644000,0
291646000,0
291648000,0
291650000,0
291652000,0
291654001,0
291656001,0
291658001,0
291660000,0
291662000,0
291664000,0
291666000,0
291668000,0
291670000,0
291672000,0
291674001,0
291676001,0
291678000,0
291680001,0
291682001,0
291684001,0
291686000,0
291688001,0
291690000,0
291692000,0
291694001,0
291696000,0
291698000,0
291700001,0
291702000,0
291704000,0
291706000,0
291708001,0
291710001,0
291712001,0
291714001,0
291716000,0
291718001,0
291720000,0
291722000,0
291724000,0
291726000,0
291728000,0
291730000,0
291732001,0
291734000,0
291736000,0
291738000,0
291740000,0
291742000,0
291744000,0
291746000,0
291748000,0
291750000,0
291752000,0
291754000,0
291756000,0
291758000,0
291760001,0
291762000,0
291764001,0
291766000,0
291768001,0
291770001,0
291772001,0
291774001,0
291776001,0
291778001,0
291780000,0
291782001,0
291784001,0
291786001,0
291788001,0
291790001,0
291792001,0
291794001,0
291796000,0
291798001,0
291800001,0
291802001,0
291804000,0
291806001,0
291808001,0
291810001,0
291812001,0
291814000,0
291816000,0
291818000,0
291820000,0
291822000,0
291824000,0
291826000,0
291828000,0
291830001,0
291832000,0
291834000,0
291836000,0
291838000,0
291840000,0
291842000,0
291844000,0
291846000,0
291848000,0
291850000,0
291852000,0
291854000,0
291856000,0
291858000,0
291860000,0
291862000,0
291864001,0
291866000,0
291868000,0
291870000,0
291872000,0
291874000,0
291876000,0
291878000,0
291880001,0
291882001,0
291884000,0
291886000,0
291888001,0
291890001,0
291892000,0
291894000,0
291896000,0
291898000,0
291900001,0
291902001,0
291904001,0
291906001,0
291908000,0
291910000,0
291912000,0
291914000,0
291916000,0
291918000,0
291920000,0
291922000,0
291924000,0
291926000,0
291928000,0
291930000,0
291932000,0
291934000,0
291936001,0
291938001,0
291940001,0
291942001,0
291944001,0
291946001,0
291948001,0
291950001,0
291952001,0
291954001,0
291956001,0
291958000,0
291960000,0
291962000,0
291964000,0
291966000,0
291968000,0
291970000,0
291972000,0
291974000,0
291976000,0
291978000,0
291980000,0
291982000,0
291984000,0
291986001,0
291988000,0
291990000,0
291992000,0
291994000,0
291996000,0
291998000,0
292000001,0
292002001,0
292004001,0
292006001,0
292008000,0
292010000,0
292012000,0
292014000,0
292016000,0
292018000,0
292020000,0
292022000,0
292024001,0
292026001,0
292028000,0
292030000,0
292032000,0
292034000,0
292036000,0
292038000,0
292040000,0
292042000,0
292044000,0
292046000,0
292048000,0
292050000,0
292052001,0
292054001,0
292056001,0
292058001,0
292060000,0
292062000,0
