t_s,uc
172.6250,1567.6160
172.8750,1567.0000
173.1250,1566.9840
173.3750,1566.8480
173.6250,1567.5760
173.8750,1567.9440
174.1250,1567.5840
174.3750,1567.9520
174.6250,1568.5040
174.8750,1568.2400
175.1250,1567.9360
175.3750,1567.9600
175.6250,1567.8960
175.8750,1567.7680
176.1250,1568.2800
176.3750,1567.9600
176.6250,1568.4320
176.8750,1568.2560
177.1250,1568.5200
177.3750,1567.6320
177.6250,1568.1120
177.8750,1568.2880
178.1250,1568.3600
178.3750,1567.6480
178.6250,1568.6720
178.8750,1567.9680
179.1250,1568.6160
179.3750,1568.6160
179.6250,1567.9600
179.8750,1568.6400
180.1250,1568.8720
180.3750,1568.6160
180.6250,1569.3680
180.8750,1568.3200
181.1250,1568.4000
181.3750,1568.6480
181.6250,1569.0960
181.8750,1569.4240
182.1250,1569.2400
182.3750,1569.2880
182.6250,1569.8320
182.8750,1569.2960
183.1250,1569.0320
183.3750,1568.9280
183.6250,1569.3440
183.8750,1568.7600
184.1250,1569.9920
184.3750,1569.4400
184.6250,1569.0560
184.8750,1569.4800
185.1250,1569.5760
185.3750,1569.3040
185.6250,1569.7040
185.8750,1569.8080
186.1250,1570.0720
186.3750,1570.2080
186.6250,1569.7040
186.8750,1569.2720
187.1250,1569.5920
187.3750,1568.9840
187.6250,1570.0640
187.8750,1568.3920
188.1250,1569.4560
188.3750,1569.0960
188.6250,1569.8560
188.8750,1569.7840
189.1250,1569.5680
189.3750,1569.1920
189.6250,1569.3120
189.8750,1569.5680
190.1250,1569.4240
190.3750,1569.2400
190.6250,1570.0080
190.8750,1570.4640
191.1250,1570.0880
191.3750,1570.2560
191.6250,1570.1600
191.8750,1569.7920
192.1250,1570.0400
192.3750,1569.9280
192.6250,1569.0720
192.8750,1569.4720
193.1250,1569.9280
193.3750,1569.9440
193.6250,1570.3120
193.8750,1569.8720
194.1250,1570.7040
194.3750,1569.8880
194.6250,1570.5600
194.8750,1570.6720
195.1250,1570.1600
195.3750,1570.6000
195.6250,1569.9760
195.8750,1570.1120
196.1250,1570.5520
196.3750,1570.6000
196.6250,1570.4240
196.8750,1571.1520
197.1250,1571.1120
197.3750,1570.1600
197.6250,1570.3040
197.8750,1570.1600
198.1250,1570.6160
198.3750,1570.5680
198.6250,1571.0320
198.8750,1570.8880
199.1250,1571.0320
199.3750,1571.4480
199.6250,1570.9680
199.8750,1570.6400
200.1250,1570.8240
200.3750,1569.9760
200.6250,1571.0080
200.8750,1570.7520
201.1250,1571.2080
201.3750,1571.6080
